data/Train/Lip_feats/08855.npz	data/Train/Audio/08855.wav	우리	17 38 5 11 45 5
data/Train/Lip_feats/05159.npz	data/Train/Audio/05159.wav	우리	17 38 5 11 45 5
data/Train/Lip_feats/02488.npz	data/Train/Audio/02488.wav	않더라	17 25 51 9 29 5 11 25 5
data/Train/Lip_feats/04858.npz	data/Train/Audio/04858.wav	학원 끈	24 25 46 17 39 49 4 7 43 49
data/Train/Lip_feats/00836.npz	data/Train/Audio/00836.wav	이제 알았어	17 45 5 18 30 5 4 17 25 53 17 25 65 17 29 5
data/Train/Lip_feats/07170.npz	data/Train/Audio/07170.wav	라면은 스파	11 25 5 12 31 49 17 43 49 4 15 43 5 23 25 5
data/Train/Lip_feats/00935.npz	data/Train/Audio/00935.wav	한식이 최고지	24 25 49 15 45 46 17 45 5 4 20 36 5 6 33 5 18 45 5
data/Train/Lip_feats/06148.npz	data/Train/Audio/06148.wav	오빠가 군대를	17 33 5 14 25 5 6 25 5 4 6 38 49 9 26 5 11 43 53
data/Train/Lip_feats/07243.npz	data/Train/Audio/07243.wav	도와주고 있어	9 33 5 17 34 5 18 38 5 6 33 5 4 17 45 65 17 29 5
data/Train/Lip_feats/08914.npz	data/Train/Audio/08914.wav	너무 불공평해	8 29 5 12 38 5 4 13 38 53 6 33 66 23 31 66 24 26 5
data/Train/Lip_feats/09635.npz	data/Train/Audio/09635.wav	시험을 망쳤어	15 45 5 24 29 61 17 43 53 4 12 25 66 20 31 65 17 29 5
data/Train/Lip_feats/09714.npz	data/Train/Audio/09714.wav	식곤증 때문인지	15 45 46 6 33 49 18 43 66 4 10 26 5 12 38 49 17 45 49 18 45 5
data/Train/Lip_feats/08216.npz	data/Train/Audio/08216.wav	식곤증 때문인지	15 45 46 6 33 49 18 43 66 4 10 26 5 12 38 49 17 45 49 18 45 5
data/Train/Lip_feats/08989.npz	data/Train/Audio/08989.wav	내일 재택근무래	8 26 5 17 45 53 4 18 26 5 22 26 46 6 43 49 12 38 5 11 26 5
data/Train/Lip_feats/00394.npz	data/Train/Audio/00394.wav	너무 기분이 나빠	8 29 5 12 38 5 4 6 45 5 13 38 49 17 45 5 4 8 25 5 14 25 5
data/Train/Lip_feats/02539.npz	data/Train/Audio/02539.wav	이제 곧 은퇴인데	17 45 5 18 30 5 4 6 33 52 4 17 43 49 22 36 5 17 45 49 9 30 5
data/Train/Lip_feats/00529.npz	data/Train/Audio/00529.wav	언제 먹어도 맛있어	17 29 49 18 30 5 4 12 29 46 17 29 5 9 33 5 4 12 25 64 17 45 65 17 29 5
data/Train/Lip_feats/00543.npz	data/Train/Audio/00543.wav	언제 먹어도 맛있어	17 29 49 18 30 5 4 12 29 46 17 29 5 9 33 5 4 12 25 64 17 45 65 17 29 5
data/Train/Lip_feats/00746.npz	data/Train/Audio/00746.wav	나는 건포도가 싫어	8 25 5 8 43 49 4 6 29 49 23 33 5 9 33 5 6 25 5 4 15 45 60 17 29 5
data/Train/Lip_feats/04107.npz	data/Train/Audio/04107.wav	나랑 말이 잘 통해	8 25 5 11 25 66 4 12 25 53 17 45 5 4 18 25 53 4 22 33 66 24 26 5
data/Train/Lip_feats/05060.npz	data/Train/Audio/05060.wav	엄마 아빠 사랑해요	17 29 61 12 25 5 4 17 25 5 14 25 5 4 15 25 5 11 25 66 24 26 5 17 37 5
data/Train/Lip_feats/08796.npz	data/Train/Audio/08796.wav	월급을 많이 주거든	17 39 53 6 43 62 17 43 53 4 12 25 51 17 45 5 4 18 38 5 6 29 5 9 43 49
data/Train/Lip_feats/00313.npz	data/Train/Audio/00313.wav	앞으로 자주 연락하자	17 25 71 17 43 5 11 33 5 4 18 25 5 18 38 5 4 17 31 49 11 25 46 24 25 5 18 25 5
data/Train/Lip_feats/09025.npz	data/Train/Audio/09025.wav	그럼 아빠가 사장이야	6 43 5 11 29 61 4 17 25 5 14 25 5 6 25 5 4 15 25 5 18 25 66 17 45 5 17 27 5
data/Train/Lip_feats/00603.npz	data/Train/Audio/00603.wav	그럼 아빠가 사장이야	6 43 5 11 29 61 4 17 25 5 14 25 5 6 25 5 4 15 25 5 18 25 66 17 45 5 17 27 5
data/Train/Lip_feats/07996.npz	data/Train/Audio/07996.wav	그럼 아빠가 사장이야	6 43 5 11 29 61 4 17 25 5 14 25 5 6 25 5 4 15 25 5 18 25 66 17 45 5 17 27 5
data/Train/Lip_feats/09096.npz	data/Train/Audio/09096.wav	그럼 아빠가 사장이야	6 43 5 11 29 61 4 17 25 5 14 25 5 6 25 5 4 15 25 5 18 25 66 17 45 5 17 27 5
data/Train/Lip_feats/02199.npz	data/Train/Audio/02199.wav	취업하기 정말 어렵다	20 41 5 17 29 62 24 25 5 6 45 5 4 18 29 66 12 25 53 4 17 29 5 11 31 62 9 25 5
data/Train/Lip_feats/02363.npz	data/Train/Audio/02363.wav	내 퇴직이 내일모레야	8 26 5 4 22 36 5 18 45 46 17 45 5 4 8 26 5 17 45 53 12 33 5 11 30 5 17 27 5
data/Train/Lip_feats/03233.npz	data/Train/Audio/03233.wav	나 이번 시험 망했어	8 25 5 4 17 45 5 13 29 49 4 15 45 5 24 29 61 4 12 25 66 24 26 65 17 29 5
data/Train/Lip_feats/06797.npz	data/Train/Audio/06797.wav	나 취업 준비 중이야	8 25 5 4 20 41 5 17 29 62 4 18 38 49 13 45 5 4 18 38 66 17 45 5 17 27 5
data/Train/Lip_feats/04224.npz	data/Train/Audio/04224.wav	나 취업 준비 중이야	8 25 5 4 20 41 5 17 29 62 4 18 38 49 13 45 5 4 18 38 66 17 45 5 17 27 5
data/Train/Lip_feats/05360.npz	data/Train/Audio/05360.wav	당뇨병 합병증 때문에	9 25 66 8 37 5 13 31 66 4 24 25 62 13 31 66 18 43 66 4 10 26 5 12 38 49 17 30 5
